"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
97803392,"2020-12-31","Eurosta solidaginis",45.5412793948,-94.1076689959,"https://www.inaturalist.org/observations/97803392","Gall","","dormfall","dormfall",283,6071.06542969,6071.06542969,2701.90649414,2701.90649414,"2021-10-10",2509.21704102,5986.31201172,"dormant","dormant",0.927935961254364,"2021-12-31",6542.54785156,2742.19946289,0.985306331907915,283
97814192,"2020-12-31","Eurosta solidaginis",44.5195001319,-72.9406956701,"https://www.inaturalist.org/observations/97814192","Gall","","dormfall","dormfall",283,5785.51220703,5785.51220703,2366.87207031,2366.87207031,"2021-10-10",2353.20068359,6130.65185547,"dormant","dormant",0.901346512712164,"2021-12-31",6418.74365234,2458.27612305,0.962817825108029,283
97815010,"2020-12-31","Eurosta solidaginis",44.6420478821,-73.5151443481,"https://www.inaturalist.org/observations/97815010","Gall","","dormfall","dormfall",283,6178.60546875,6178.60546875,2679.83764648,2679.83764648,"2021-10-10",2563.234375,6487.25146484,"dormant","dormant",0.903584838023958,"2021-12-31",6837.88085938,2773.60839844,0.966191783954526,283
97844983,"2020-12-31","Eurosta solidaginis",39.852967,-78.602762,"https://www.inaturalist.org/observations/97844983","Gall","","dormfall","dormfall",281,6622.92480469,6622.92480469,2939.07543945,2939.07543945,"2021-10-08",2966.70532227,7694.16064453,"dormant","dormant",0.86184766923862,"2021-12-31",7684.56542969,3120.90185547,0.941739143221914,281
97846590,"2020-12-31","Eurosta solidaginis",44.28496429,-72.5760434517,"https://www.inaturalist.org/observations/97846590","Gall","","dormfall","dormfall",281,5839.71777344,5839.71777344,2426.50683594,2426.50683594,"2021-10-08",2372.20996094,6151.48925781,"dormant","dormant",0.893924990899897,"2021-12-31",6532.67089844,2543.88427734,0.953858969747344,281
97846678,"2020-12-31","Eurosta solidaginis",44.3265380917,-72.3454812733,"https://www.inaturalist.org/observations/97846678","Gall","","dormfall","dormfall",281,5350.79248047,5350.79248047,2049.86523438,2049.86523438,"2021-10-08",2017.13232422,5508.76220703,"dormant","dormant",0.901519426919901,"2021-12-31",5935.3046875,2137.90356445,0.958820251982391,281
97893607,"2020-12-31","Eurosta solidaginis",42.4535442051,-76.5119515546,"https://www.inaturalist.org/observations/97893607","Gall","","dormfall","dormfall",284,6741.48339844,6741.48339844,3074.99951172,3074.99951172,"2021-10-11",3035.97680664,7503.09130859,"dormant","dormant",0.876711060514946,"2021-12-31",7689.515625,3237.24267578,0.949882297896957,284
97895312,"2020-12-31","Eurosta solidaginis",41.7795857555,-73.4615440574,"https://www.inaturalist.org/observations/97895312","Gall","","dormfall","dormfall",284,6099.51318359,6099.51318359,2564.20678711,2564.20678711,"2021-10-11",2637.69970703,6826.85888672,"dormant","dormant",0.886525501174072,"2021-12-31",6880.24560547,2673.21435547,0.959222286781101,284
97908284,"2020-12-31","Eurosta solidaginis",42.565823976,-71.5715909377,"https://www.inaturalist.org/observations/97908284","Gall","","dormfall","dormfall",284,6383.64404297,6383.64404297,2758.17382812,2758.17382812,"2021-10-11",2830.49829102,7155.37402344,"dormant","dormant",0.887094296452425,"2021-12-31",7196.12792969,2883.29125977,0.956606037899903,284
97959380,"2020-12-31","Eurosta solidaginis",43.3462607201,-76.690783985,"https://www.inaturalist.org/observations/97959380","Gall","","dormfall","dormfall",281,5971.81298828,5971.81298828,2504.69848633,2504.69848633,"2021-10-08",2483.08813477,6792.79052734,"dormant","dormant",0.839640485366168,"2021-12-31",7112.34521484,2691.4753418,0.93060428510369,281
98003022,"2020-12-31","Eurosta solidaginis",42.3955983333,-71.4693216667,"https://www.inaturalist.org/observations/98003022","Gall","","dormfall","dormfall",284,6524.14306641,6524.14306641,2847.10253906,2847.10253906,"2021-10-11",2957.36303711,7424.34326172,"dormant","dormant",0.879131099209837,"2021-12-31",7421.12646484,2989.87866211,0.952246850395848,284
98003023,"2020-12-31","Eurosta solidaginis",42.3956066667,-71.4693116667,"https://www.inaturalist.org/observations/98003023","Gall","","dormfall","dormfall",284,6524.14306641,6524.14306641,2847.10253906,2847.10253906,"2021-10-11",2957.36303711,7424.34326172,"dormant","dormant",0.879131099209837,"2021-12-31",7421.12646484,2989.87866211,0.952246850395848,284
98031675,"2020-12-31","Eurosta solidaginis",45.0482902527,-85.7373809814,"https://www.inaturalist.org/observations/98031675","Gall","","dormfall","dormfall",285,5897.55566406,5897.55566406,2522.42773438,2522.42773438,"2021-10-12",2259.40380859,5966.05908203,"dormant","dormant",0.89860360819416,"2021-12-31",6563.02246094,2599.97167969,0.970175080784247,285
98053922,"2020-12-31","Eurosta solidaginis",42.6514615573,-74.9631530975,"https://www.inaturalist.org/observations/98053922","Gall","","dormfall","dormfall",285,5933.90576172,5933.90576172,2475.57446289,2475.57446289,"2021-10-12",2468.54516602,6489.94140625,"dormant","dormant",0.897656178385134,"2021-12-31",6610.44384766,2575.24951172,0.961294993601056,285
98068512,"2020-12-31","Eurosta solidaginis",41.6121825216,-83.8070859093,"https://www.inaturalist.org/observations/98068512","Gall","","dormfall","dormfall",284,7023.31884766,7023.31884766,3313.16674805,3313.16674805,"2021-10-11",3051.0078125,7404.91015625,"dormant","dormant",0.886258363958066,"2021-12-31",7924.68554688,3446.94287109,0.961189921607927,284
98070486,"2020-12-31","Eurosta solidaginis",42.46343,-71.4516766667,"https://www.inaturalist.org/observations/98070486","Gall","","dormfall","dormfall",285,6524.61279297,6524.61279297,2840.7578125,2840.7578125,"2021-10-12",2944.67260742,7382.45361328,"dormant","dormant",0.883531460649881,"2021-12-31",7384.69775391,2971.68920898,0.95594041392877,285
98078751,"2020-12-31","Eurosta solidaginis",42.0942872222,-87.8076363889,"https://www.inaturalist.org/observations/98078751","Gall","","dormfall","dormfall",281,6912.88818359,6912.88818359,3328.79248047,3328.79248047,"2021-10-08",3133.03295898,7349.91210938,"dormant","dormant",0.878672673521565,"2021-12-31",7867.42138672,3499.91796875,0.951105857392104,281
98098638,"2020-12-31","Eurosta solidaginis",40.6263305542,-74.5737548683,"https://www.inaturalist.org/observations/98098638","Gall","","dormfall","dormfall",283,7156.96142578,7156.96142578,3341.1484375,3341.1484375,"2021-10-10",3366.29296875,8311.41699219,"dormant","dormant",0.864598086205231,"2021-12-31",8277.79003906,3546.64575195,0.94205868620033,283
98099815,"2020-12-31","Eurosta solidaginis",42.88475307,-85.55724373,"https://www.inaturalist.org/observations/98099815","Gall","","dormfall","dormfall",286,6569.55908203,6569.55908203,3002.27099609,3002.27099609,"2021-10-13",2745.97119141,6756.73046875,"dormant","dormant",0.909515784807956,"2021-12-31",7223.13916016,3069.38378906,0.978134766590869,286
98101913,"2020-12-31","Eurosta solidaginis",40.5451111244,-74.6242749139,"https://www.inaturalist.org/observations/98101913","Gall","","dormfall","dormfall",286,7433.65576172,7433.65576172,3531.98364258,3531.98364258,"2021-10-13",3477.25634766,8475.48046875,"dormant","dormant",0.875344738861962,"2021-12-31",8492.26074219,3706.19628906,0.952994220248333,286
98107889,"2020-12-31","Eurosta solidaginis",40.5436498145,-74.6265223628,"https://www.inaturalist.org/observations/98107889","Gall","","dormfall","dormfall",286,7433.65576172,7433.65576172,3531.98364258,3531.98364258,"2021-10-13",3477.25634766,8475.48046875,"dormant","dormant",0.875344738861962,"2021-12-31",8492.26074219,3706.19628906,0.952994220248333,286
98192284,"2020-12-31","Eurosta solidaginis",41.7944483335,-88.4437179565,"https://www.inaturalist.org/observations/98192284","Gall","","dormfall","dormfall",282,6794.26757812,6794.26757812,3196.98681641,3196.98681641,"2021-10-09",3043.08789062,7181.14941406,"dormant","dormant",0.891441319977634,"2021-12-31",7621.66552734,3322.25732422,0.962293556583727,282
98227296,"2020-12-31","Eurosta solidaginis",35.5219583333,-82.7127133333,"https://www.inaturalist.org/observations/98227296","Gall","","dormfall","dormfall",287,7849.33886719,7849.33886719,3478.01171875,3478.01171875,"2021-10-14",3747.69506836,9325.94726562,"dormant","dormant",0.859346587556147,"2021-12-31",9134.078125,3691.04125977,0.942284703413672,287
98239542,"2020-12-31","Eurosta solidaginis",41.3489611111,-73.0122833333,"https://www.inaturalist.org/observations/98239542","Gall","","dormfall","dormfall",287,6865.32373047,6865.32373047,3060.75415039,3060.75415039,"2021-10-14",3110.66870117,7886.98730469,"dormant","dormant",0.88188136842933,"2021-12-31",7784.86083984,3186.14233398,0.96064576831589,287
98239548,"2020-12-31","Eurosta solidaginis",41.3487388889,-73.0124277778,"https://www.inaturalist.org/observations/98239548","Gall","","dormfall","dormfall",287,6865.32373047,6865.32373047,3060.75415039,3060.75415039,"2021-10-14",3110.66870117,7886.98730469,"dormant","dormant",0.88188136842933,"2021-12-31",7784.86083984,3186.14233398,0.96064576831589,287
98283372,"2020-12-31","Eurosta solidaginis",39.8626888193,-86.2809282649,"https://www.inaturalist.org/observations/98283372","Gall","","dormfall","dormfall",285,7430.64941406,7430.64941406,3582.76171875,3582.76171875,"2021-10-12",3420.25805664,8092.08447266,"dormant","dormant",0.883017015953079,"2021-12-31",8415.06933594,3713.45947266,0.964804313909375,285
98289203,"2020-12-31","Eurosta solidaginis",44.7511550056,-85.6475847033,"https://www.inaturalist.org/observations/98289203","Gall","","dormfall","dormfall",287,6109.16210938,6109.16210938,2673.67407227,2673.67407227,"2021-10-14",2470.7409668,6161.53417969,"dormant","dormant",0.913519234258693,"2021-12-31",6687.50244141,2725.99975586,0.980804956611784,287
98290249,"2020-12-31","Eurosta solidaginis",43.2159858817,-85.5407149279,"https://www.inaturalist.org/observations/98290249","Gall","","dormfall","dormfall",288,6349.35351562,6349.35351562,2808.64575195,2808.64575195,"2021-10-15",2506.62353516,6338.70849609,"dormant","dormant",0.923111325719443,"2021-12-31",6878.20996094,2844.60961914,0.987357187099412,288
98292316,"2020-12-31","Eurosta solidaginis",39.853491779,-86.3104330956,"https://www.inaturalist.org/observations/98292316","Gall","","dormfall","dormfall",286,7458.68457031,7458.68457031,3592.79663086,3592.79663086,"2021-10-13",3420.25805664,8092.08447266,"dormant","dormant",0.886348557872795,"2021-12-31",8415.06933594,3713.45947266,0.967506622143484,286
98306955,"2020-12-31","Eurosta solidaginis",42.93137808,-72.29350464,"https://www.inaturalist.org/observations/98306955","Gall","","dormfall","dormfall",288,6425.40332031,6425.40332031,2805.47802734,2805.47802734,"2021-10-15",2739.61743164,6866.12451172,"dormant","dormant",0.915116047156301,"2021-12-31",7021.40820312,2857.18310547,0.981903477578664,288
98334243,"2020-12-31","Eurosta solidaginis",44.962130232,-70.6946096291,"https://www.inaturalist.org/observations/98334243","Gall","","dormfall","dormfall",251,4110.97314453,4110.97314453,1496.73486328,1496.73486328,"2021-09-08",1653.73950195,4888.60839844,"dormant","dormant",0.77344117246898,"2021-12-31",5315.17236328,1752.2623291,0.854172824709845,251
98378689,"2020-12-31","Eurosta solidaginis",42.4403556409,-76.581198828,"https://www.inaturalist.org/observations/98378689","Organism; Gall","Pupa","dormfall","dormfallPupa",288,6272.96044922,6272.96044922,2699.86328125,2699.86328125,"2021-10-15",2650.96655273,6760.47314453,"dormant","dormantPupa",0.905242420202061,"2021-12-31",6929.59179688,2765.93237305,0.976113265659079,288
98394873,"2020-12-31","Eurosta solidaginis",42.4571350063,-76.4771091447,"https://www.inaturalist.org/observations/98394873","Gall","","dormfall","dormfall",289,6541.89013672,6541.89013672,2886.98242188,2886.98242188,"2021-10-16",2766.19238281,7017.10449219,"dormant","dormant",0.906676383689727,"2021-12-31",7215.24267578,2942.38623047,0.981170450019014,289
98409010,"2020-12-31","Eurosta solidaginis",39.8079833333,-84.9690777778,"https://www.inaturalist.org/observations/98409010","Gall","","dormfall","dormfall",289,7132.8125,7132.8125,3294.65380859,3294.65380859,"2021-10-16",3041.18823242,7553.87646484,"dormant","dormant",0.901573124134509,"2021-12-31",7911.51855469,3358.39160156,0.981021333861009,289
98424209,"2020-12-31","Eurosta solidaginis",43.14683101,-72.3941688,"https://www.inaturalist.org/observations/98424209","Gall","","dormfall","dormfall",289,6073.1875,6073.1875,2492.49462891,2492.49462891,"2021-10-16",2479.95703125,6429.63378906,"dormant","dormant",0.922899092711654,"2021-12-31",6580.55419922,2519.58447266,0.989248289134994,289
98478809,"2020-12-31","Eurosta solidaginis",42.46791465,-84.1673876937,"https://www.inaturalist.org/observations/98478809","Gall","","dormfall","dormfall",288,6535.60693359,6535.60693359,2910.62524414,2910.62524414,"2021-10-15",2616.61376953,6609.16699219,"dormant","dormant",0.921385631532263,"2021-12-31",7093.23730469,2942.09814453,0.98930256611306,288
98493358,"2020-12-31","Eurosta solidaginis",41.64824297,-89.30280504,"https://www.inaturalist.org/observations/98493358","Gall","","dormfall","dormfall",290,7058.77880859,7058.77880859,3310.64013672,3310.64013672,"2021-10-17",3047.57739258,7156.62792969,"dormant","dormant",0.918153721044017,"2021-12-31",7688.01416016,3353.19213867,0.987310001875742,290
98527413,"2020-12-31","Eurosta solidaginis",42.85677396,-72.61549962,"https://www.inaturalist.org/observations/98527413","Gall","","dormfall","dormfall",290,6305.64941406,6305.64941406,2665.18652344,2665.18652344,"2021-10-17",2616.36132812,6718.01171875,"dormant","dormant",0.92146540597176,"2021-12-31",6843.06689453,2697.35229492,0.988075057329153,290
98560308,"2020-12-31","Eurosta solidaginis",39.6985333333,-81.7310783333,"https://www.inaturalist.org/observations/98560308","Gall","","dormfall","dormfall",290,7379.34912109,7379.34912109,3409.00024414,3409.00024414,"2021-10-17",3248.99731445,8013.35253906,"dormant","dormant",0.892353347410428,"2021-12-31",8269.53710938,3504.22045898,0.972826990780222,290
98681766,"2020-12-31","Eurosta solidaginis",43.3779669607,-76.658596471,"https://www.inaturalist.org/observations/98681766","Gall","","dormfall","dormfall",283,6039.91650391,6039.91650391,2539.12304688,2539.12304688,"2021-10-10",2492.19726562,6802.78564453,"dormant","dormant",0.848900997468847,"2021-12-31",7114.98339844,2700.45654297,0.940256955250773,283
98682060,"2020-12-31","Eurosta solidaginis",43.3790444444,-76.6583138889,"https://www.inaturalist.org/observations/98682060","Gall","","dormfall","dormfall",283,6039.91650391,6039.91650391,2539.12304688,2539.12304688,"2021-10-10",2492.19726562,6802.78564453,"dormant","dormant",0.848900997468847,"2021-12-31",7114.98339844,2700.45654297,0.940256955250773,283
98728714,"2020-12-31","Eurosta solidaginis",42.9976070977,-73.2190579549,"https://www.inaturalist.org/observations/98728714","Gall","","dormfall","dormfall",292,5481.38330078,5481.38330078,2025.26843262,2025.26843262,"2021-10-19",1968.11865234,5672.47314453,"dormant","dormant",0.936693848840821,"2021-12-31",5851.84082031,2038.89440918,0.993316977819621,292
98764824,"2020-12-31","Eurosta solidaginis",42.3473075,-76.4874411,"https://www.inaturalist.org/observations/98764824","Gall","","developing","developing",199,3093.2265625,3093.2265625,1165.72424316,1165.72424316,"2021-07-18",2477.40161133,6467.54931641,"developing","developing",0.465511284166042,"2021-12-31",6644.79394531,2586.62573242,0.450673720805124,199
98845827,"2020-12-31","Eurosta solidaginis",40.5009311507,-88.9922390878,"https://www.inaturalist.org/observations/98845827","Gall","","dormfall","dormfall",293,7627.86181641,7627.86181641,3676.39086914,3676.39086914,"2021-10-20",3399.56005859,7813.24121094,"dormant","dormant",0.917793424494873,"2021-12-31",8311.08789062,3714.83886719,0.989650157268037,293
98904440,"2020-12-31","Eurosta solidaginis",44.0614132612,-72.8515358821,"https://www.inaturalist.org/observations/98904440","Gall","","dormfall","dormfall",287,5353.94580078,5353.94580078,1983.22070312,1983.22070312,"2021-10-14",2060.31396484,5586.03027344,"dormant","dormant",0.923923880317394,"2021-12-31",5794.79101562,2021.74975586,0.980942719232029,287
98921542,"2020-12-31","Eurosta solidaginis",42.5308707686,-83.9347831356,"https://www.inaturalist.org/observations/98921542","Gall","","dormfall","dormfall",294,6670.16210938,6670.16210938,2936.26513672,2936.26513672,"2021-10-21",2609.7199707,6600.61572266,"dormant","dormant",0.938996437304658,"2021-12-31",7103.50097656,2945.44506836,0.996883346514043,294
